item_id,order_id,item_name,quantity,unit_price,item_total
ITEM_0000448,ORD_001066,Pasta,2,21.43,42.86
ITEM_0000449,ORD_015862,Wrap,2,79.14,158.28
ITEM_0000450,ORD_021841,Wrap,1,39.55,39.55
ITEM_0000451,ORD_008530,Pasta,3,44.23,132.69
ITEM_0000452,ORD_017662,Wrap,1,69.01,69.01
ITEM_0000453,ORD_005016,Biryani,2,56.04,112.08
ITEM_0000454,ORD_003026,Pasta,1,63.56,63.56
ITEM_0000455,ORD_023145,Burger,2,19.15,38.3
ITEM_0000456,ORD_010369,Pasta,1,55.49,55.49
ITEM_0000457,ORD_018112,Pizza,1,69.64,69.64
ITEM_0000458,ORD_008136,Burger,1,61.43,61.43
ITEM_0000459,ORD_001547,Salad,3,59.54,178.62
ITEM_0000460,ORD_023012,Biryani,1,27.8,27.8
ITEM_0000461,ORD_022921,Pasta,3,51.94,155.82
ITEM_0000462,ORD_002550,Pasta,3,64.53,193.59
ITEM_0000463,ORD_013153,Wrap,2,64.04,128.08
ITEM_0000464,ORD_008056,Wrap,3,23.58,70.74
ITEM_0000465,ORD_009319,Salad,3,64.05,192.14999999999998
ITEM_0000466,ORD_020827,Biryani,1,20.34,20.34
ITEM_0000467,ORD_020873,Wrap,1,72.65,72.65
ITEM_0000468,ORD_005181,Wrap,1,78.65,78.65
ITEM_0000469,ORD_005339,Pasta,1,26.44,26.44
ITEM_0000470,ORD_021562,Wrap,1,52.46,52.46
ITEM_0000471,ORD_004553,Salad,1,21.49,21.49
ITEM_0000472,ORD_015776,Pizza,3,35.61,106.83
ITEM_0000473,ORD_021365,Pasta,1,53.65,53.65
ITEM_0000474,ORD_002988,Wrap,1,79.56,79.56
ITEM_0000475,ORD_024485,Pizza,3,16.4,49.199999999999996
ITEM_0000476,ORD_000209,Burger,3,67.19,201.57
ITEM_0000477,ORD_013391,Salad,3,32.94,98.82
ITEM_0000478,ORD_005853,Wrap,3,27.92,83.76
ITEM_0000479,ORD_008951,Pasta,3,39.89,119.67
ITEM_0000480,ORD_023541,Burger,3,25.96,77.88
ITEM_0000481,ORD_001811,Salad,3,71.58,214.74
ITEM_0000482,ORD_021930,Pizza,1,64.85,64.85
ITEM_0000483,ORD_015976,Biryani,1,51.17,51.17
ITEM_0000484,ORD_003614,Pasta,1,11.83,11.83
ITEM_0000485,ORD_003770,Salad,2,47.7,95.4
ITEM_0000486,ORD_013915,Wrap,1,60.72,60.72
ITEM_0000487,ORD_007563,Wrap,3,58.25,174.75
ITEM_0000488,ORD_007077,Biryani,3,66.2,198.60000000000002
ITEM_0000489,ORD_003261,Biryani,1,43.81,43.81
ITEM_0000490,ORD_017291,Biryani,3,71.93,215.79000000000002
ITEM_0000491,ORD_006250,Burger,3,21.37,64.11
ITEM_0000492,ORD_023595,Salad,3,70.31,210.93
ITEM_0000493,ORD_010447,Biryani,3,54.05,162.14999999999998
ITEM_0000494,ORD_010517,Biryani,3,78.32,234.95999999999998
ITEM_0000495,ORD_023175,Salad,1,55.6,55.6
ITEM_0000496,ORD_023350,Pasta,1,70.86,70.86
ITEM_0000497,ORD_005492,Burger,1,30.19,30.19
ITEM_0000498,ORD_002000,Pizza,2,70.39,140.78
ITEM_0000499,ORD_018096,Wrap,3,33.07,99.21000000000001
ITEM_0000500,ORD_005634,Pizza,2,62.44,124.88
ITEM_0000501,ORD_014610,Burger,3,63.89,191.67000000000002
ITEM_0000502,ORD_004456,Pasta,3,28.12,84.36
ITEM_0000503,ORD_013304,Biryani,1,18.85,18.85
ITEM_0000504,ORD_010497,Biryani,1,48.22,48.22
ITEM_0000505,ORD_016876,Burger,2,74.99,149.98
ITEM_0000506,ORD_015270,Biryani,1,18.44,18.44
ITEM_0000507,ORD_015763,Biryani,3,36.57,109.71000000000001
ITEM_0000508,ORD_012789,Pasta,1,75.19,75.19
ITEM_0000509,ORD_006496,Salad,3,27.87,83.61
ITEM_0000510,ORD_011598,Wrap,3,45.7,137.10000000000002
ITEM_0000511,ORD_006895,Wrap,1,18.23,18.23
ITEM_0000512,ORD_022236,Pizza,1,11.23,11.23
ITEM_0000513,ORD_016056,Pizza,2,21.81,43.62
ITEM_0000514,ORD_016028,Burger,3,75.12,225.36
ITEM_0000515,ORD_009030,Burger,3,49.33,147.99
ITEM_0000516,ORD_003398,Burger,1,70.77,70.77
ITEM_0000517,ORD_021586,Pasta,2,39.37,78.74
ITEM_0000518,ORD_018811,Burger,3,44.72,134.16
ITEM_0000519,ORD_023898,Wrap,3,72.21,216.63
ITEM_0000520,ORD_010688,Burger,3,39.59,118.77000000000001
ITEM_0000521,ORD_022082,Biryani,2,58.82,117.64
ITEM_0000522,ORD_002327,Burger,1,16.68,16.68
ITEM_0000523,ORD_016960,Wrap,2,48.29,96.58
ITEM_0000524,ORD_005683,Biryani,3,28.99,86.97
ITEM_0000525,ORD_010536,Salad,2,56.54,113.08
ITEM_0000526,ORD_012393,Pasta,2,42.76,85.52
ITEM_0000527,ORD_022907,Salad,2,19.53,39.06
ITEM_0000528,ORD_015778,Pasta,2,62.1,124.2
ITEM_0000529,ORD_000792,Burger,3,58.77,176.31
ITEM_0000530,ORD_001435,Wrap,2,29.98,59.96
ITEM_0000531,ORD_009887,Salad,1,29.09,29.09
ITEM_0000532,ORD_017098,Biryani,2,19.88,39.76
ITEM_0000533,ORD_016450,Pizza,1,22.85,22.85
ITEM_0000534,ORD_006110,Pizza,1,28.69,28.69
ITEM_0000535,ORD_009393,Biryani,1,15.7,15.7
ITEM_0000536,ORD_021990,Salad,3,44.43,133.29
ITEM_0000537,ORD_005341,Salad,2,66.69,133.38
ITEM_0000538,ORD_006610,Pizza,1,75.92,75.92
ITEM_0000539,ORD_011409,Pizza,3,52.44,157.32
ITEM_0000540,ORD_020122,Biryani,2,17.31,34.62
ITEM_0000541,ORD_009299,Pasta,1,41.03,41.03
ITEM_0000542,ORD_003736,Burger,3,35.84,107.52000000000001
ITEM_0000543,ORD_009982,Biryani,2,49.22,98.44
ITEM_0000544,ORD_023191,Wrap,1,45.48,45.48
ITEM_0000545,ORD_006601,Pasta,2,24.78,49.56
ITEM_0000546,ORD_010062,Pizza,2,54.48,108.96
ITEM_0000547,ORD_013550,Wrap,2,54.33,108.66
ITEM_0000548,ORD_013459,Pasta,3,22.62,67.86
ITEM_0000549,ORD_000387,Burger,2,15.76,31.52
ITEM_0000550,ORD_001037,Biryani,1,67.99,67.99
ITEM_0000551,ORD_008319,Pasta,2,32.8,65.6
ITEM_0000552,ORD_023375,Biryani,1,50.02,50.02
ITEM_0000553,ORD_001925,Pizza,2,51.31,102.62
ITEM_0000554,ORD_008840,Wrap,3,39.98,119.94
ITEM_0000555,ORD_015079,Salad,2,57.07,114.14
ITEM_0000556,ORD_003692,Wrap,2,76.29,152.58
ITEM_0000557,ORD_000475,Burger,3,24.79,74.37
ITEM_0000558,ORD_001241,Wrap,1,27.27,27.27
ITEM_0000559,ORD_000352,Biryani,1,69.62,69.62
ITEM_0000560,ORD_012620,Wrap,3,17.96,53.88
ITEM_0000561,ORD_006017,Burger,3,10.4,31.200000000000003
ITEM_0000562,ORD_024589,Pasta,2,40.0,80.0
ITEM_0000563,ORD_013828,Salad,1,77.71,77.71
ITEM_0000564,ORD_009483,Salad,2,56.98,113.96
ITEM_0000565,ORD_006820,Salad,2,52.74,105.48
ITEM_0000566,ORD_012716,Wrap,2,32.63,65.26
ITEM_0000567,ORD_020941,Wrap,3,14.7,44.099999999999994
ITEM_0000568,ORD_020408,Biryani,2,65.53,131.06
ITEM_0000569,ORD_007422,Pasta,3,71.73,215.19
ITEM_0000570,ORD_022251,Pizza,1,13.14,13.14
ITEM_0000571,ORD_008409,Pasta,3,77.31,231.93
ITEM_0000572,ORD_024684,Pasta,3,38.29,114.87
ITEM_0000573,ORD_020790,Pizza,3,78.97,236.91
ITEM_0000574,ORD_004706,Wrap,1,71.52,71.52
ITEM_0000575,ORD_006817,Salad,3,24.75,74.25
ITEM_0000576,ORD_013961,Pizza,3,45.65,136.95
ITEM_0000577,ORD_021660,Salad,1,67.49,67.49
ITEM_0000578,ORD_018287,Pasta,2,32.06,64.12
ITEM_0000579,ORD_016554,Wrap,1,44.67,44.67
ITEM_0000580,ORD_007942,Burger,2,37.03,74.06
ITEM_0000581,ORD_000022,Wrap,2,58.42,116.84
ITEM_0000582,ORD_008481,Salad,1,51.73,51.73
ITEM_0000583,ORD_013367,Pasta,3,28.05,84.15
ITEM_0000584,ORD_024473,Pizza,3,75.67,227.01
ITEM_0000585,ORD_004395,Pizza,3,52.29,156.87
ITEM_0000586,ORD_018166,Burger,1,75.66,75.66
ITEM_0000587,ORD_024275,Salad,3,59.55,178.64999999999998
ITEM_0000588,ORD_012764,Burger,3,67.43,202.29000000000002
ITEM_0000589,ORD_016068,Pasta,1,22.03,22.03
ITEM_0000590,ORD_001185,Wrap,2,69.91,139.82
ITEM_0000591,ORD_023336,Pizza,1,22.67,22.67
ITEM_0000592,ORD_012709,Burger,3,19.79,59.37
ITEM_0000593,ORD_016603,Biryani,1,37.5,37.5
ITEM_0000594,ORD_006408,Salad,1,23.64,23.64
ITEM_0000595,ORD_020982,Biryani,1,70.7,70.7
ITEM_0000596,ORD_009786,Pasta,2,39.36,78.72
ITEM_0000597,ORD_002944,Wrap,1,25.26,25.26
ITEM_0000598,ORD_002648,Biryani,1,21.84,21.84
ITEM_0000599,ORD_011681,Salad,1,69.44,69.44
ITEM_0000600,ORD_021534,Burger,2,39.54,79.08
ITEM_0000601,ORD_000875,Pizza,1,51.72,51.72
ITEM_0000602,ORD_013624,Biryani,2,14.87,29.74
ITEM_0000603,ORD_019414,Pasta,2,10.89,21.78
ITEM_0000604,ORD_023923,Biryani,3,62.3,186.89999999999998
ITEM_0000605,ORD_003719,Wrap,3,72.44,217.32
ITEM_0000606,ORD_000849,Salad,1,29.64,29.64
ITEM_0000607,ORD_001780,Pizza,1,75.7,75.7
ITEM_0000608,ORD_006351,Biryani,1,26.22,26.22
ITEM_0000609,ORD_013687,Pizza,2,40.82,81.64
ITEM_0000610,ORD_013765,Biryani,1,13.53,13.53
ITEM_0000611,ORD_008019,Burger,1,33.44,33.44
ITEM_0000612,ORD_000810,Salad,2,21.95,43.9
ITEM_0000613,ORD_017125,Wrap,3,24.19,72.57000000000001
ITEM_0000614,ORD_021772,Pasta,2,24.66,49.32
ITEM_0000615,ORD_002066,Wrap,3,11.26,33.78
ITEM_0000616,ORD_000431,Wrap,1,61.92,61.92
ITEM_0000617,ORD_002580,Burger,2,31.02,62.04
ITEM_0000618,ORD_000415,Pizza,2,74.41,148.82
ITEM_0000619,ORD_015741,Pizza,2,79.03,158.06
ITEM_0000620,ORD_007712,Wrap,2,20.79,41.58
ITEM_0000621,ORD_022126,Burger,3,73.06,219.18
ITEM_0000622,ORD_013700,Pizza,1,61.55,61.55
ITEM_0000623,ORD_014835,Pizza,2,74.95,149.9
ITEM_0000624,ORD_010786,Pizza,2,41.22,82.44
ITEM_0000625,ORD_003038,Pizza,1,39.83,39.83
ITEM_0000626,ORD_006898,Pizza,3,68.56,205.68
ITEM_0000627,ORD_001003,Burger,1,44.56,44.56
ITEM_0000628,ORD_006801,Biryani,1,48.9,48.9
ITEM_0000629,ORD_013298,Biryani,1,22.76,22.76
ITEM_0000630,ORD_009134,Wrap,3,14.26,42.78
ITEM_0000631,ORD_006481,Wrap,2,74.1,148.2
ITEM_0000632,ORD_000692,Burger,3,37.04,111.12
ITEM_0000633,ORD_012077,Pizza,1,33.68,33.68
ITEM_0000634,ORD_001080,Pasta,2,67.08,134.16
ITEM_0000635,ORD_008292,Salad,1,31.01,31.01
ITEM_0000636,ORD_005131,Burger,2,38.17,76.34
ITEM_0000637,ORD_005549,Pasta,2,46.69,93.38
ITEM_0000638,ORD_022615,Pizza,2,29.77,59.54
ITEM_0000639,ORD_014765,Pizza,1,76.34,76.34
ITEM_0000640,ORD_014156,Biryani,1,64.34,64.34
ITEM_0000641,ORD_000670,Biryani,2,42.65,85.3
ITEM_0000642,ORD_017378,Salad,1,54.45,54.45
ITEM_0000643,ORD_012606,Pizza,2,38.9,77.8
ITEM_0000644,ORD_019280,Pizza,2,53.58,107.16
ITEM_0000645,ORD_022916,Wrap,1,73.14,73.14
ITEM_0000646,ORD_015882,Burger,2,36.07,72.14
ITEM_0000647,ORD_012202,Biryani,3,51.99,155.97
ITEM_0000648,ORD_004250,Pasta,2,30.69,61.38
ITEM_0000649,ORD_006037,Burger,1,21.5,21.5
ITEM_0000650,ORD_007477,Wrap,1,71.6,71.6
ITEM_0000651,ORD_023735,Burger,3,68.58,205.74
ITEM_0000652,ORD_015963,Pizza,1,38.54,38.54
ITEM_0000653,ORD_006812,Salad,1,17.43,17.43
ITEM_0000654,ORD_006306,Biryani,1,60.71,60.71
ITEM_0000655,ORD_006267,Salad,2,77.64,155.28
ITEM_0000656,ORD_019359,Salad,3,51.84,155.52
ITEM_0000657,ORD_021726,Burger,1,58.01,58.01
ITEM_0000658,ORD_023086,Salad,1,66.48,66.48
ITEM_0000659,ORD_010975,Burger,3,63.61,190.82999999999998
ITEM_0000660,ORD_005025,Salad,1,41.63,41.63
ITEM_0000661,ORD_005717,Burger,1,33.94,33.94
ITEM_0000662,ORD_002454,Wrap,3,12.27,36.81
ITEM_0000663,ORD_014636,Biryani,2,47.38,94.76
ITEM_0000664,ORD_002174,Salad,1,67.81,67.81
ITEM_0000665,ORD_017421,Burger,1,64.56,64.56
ITEM_0000666,ORD_019415,Pizza,3,44.99,134.97
ITEM_0000667,ORD_017233,Wrap,2,40.54,81.08
ITEM_0000668,ORD_001292,Salad,3,11.51,34.53
ITEM_0000669,ORD_010783,Burger,3,58.92,176.76
ITEM_0000670,ORD_013874,Salad,3,27.88,83.64
ITEM_0000671,ORD_002587,Pizza,1,77.68,77.68
ITEM_0000672,ORD_006003,Pizza,1,42.98,42.98
ITEM_0000673,ORD_016051,Biryani,1,52.0,52.0
ITEM_0000674,ORD_001493,Wrap,2,11.22,22.44
ITEM_0000675,ORD_006780,Pasta,3,75.07,225.20999999999998
ITEM_0000676,ORD_008687,Salad,2,60.99,121.98
ITEM_0000677,ORD_017054,Pizza,2,37.0,74.0
ITEM_0000678,ORD_014621,Burger,1,26.34,26.34
ITEM_0000679,ORD_024749,Pizza,2,37.68,75.36
ITEM_0000680,ORD_000110,Burger,3,16.62,49.86
ITEM_0000681,ORD_012076,Pasta,3,14.83,44.49
ITEM_0000682,ORD_011137,Biryani,2,26.52,53.04
ITEM_0000683,ORD_007486,Pizza,3,76.24,228.71999999999997
ITEM_0000684,ORD_012569,Pasta,3,50.68,152.04
ITEM_0000685,ORD_020109,Pizza,1,55.82,55.82
ITEM_0000686,ORD_001625,Burger,2,49.1,98.2
ITEM_0000687,ORD_009557,Pasta,2,34.02,68.04
ITEM_0000688,ORD_022144,Pizza,2,52.45,104.9
ITEM_0000689,ORD_003522,Pasta,1,25.63,25.63
ITEM_0000690,ORD_009559,Pizza,2,31.78,63.56
ITEM_0000691,ORD_015648,Pasta,3,11.1,33.3
ITEM_0000692,ORD_005491,Salad,3,24.89,74.67
ITEM_0000693,ORD_009531,Pizza,2,36.97,73.94
ITEM_0000694,ORD_023915,Salad,2,59.09,118.18
ITEM_0000695,ORD_019235,Salad,2,50.96,101.92
ITEM_0000696,ORD_021360,Wrap,1,37.69,37.69
ITEM_0000697,ORD_019292,Burger,3,48.9,146.7
ITEM_0000698,ORD_013463,Wrap,3,46.73,140.19
ITEM_0000699,ORD_016368,Salad,2,57.19,114.38
ITEM_0000700,ORD_019460,Pizza,3,61.73,185.19
ITEM_0000701,ORD_000288,Pasta,1,34.64,34.64
ITEM_0000702,ORD_001847,Pizza,3,13.68,41.04
ITEM_0000703,ORD_015808,Pizza,2,57.03,114.06
ITEM_0000704,ORD_015373,Wrap,1,73.61,73.61
ITEM_0000705,ORD_008804,Pizza,1,68.55,68.55
ITEM_0000706,ORD_006865,Pasta,2,44.54,89.08
ITEM_0000707,ORD_006311,Pasta,1,36.16,36.16
ITEM_0000708,ORD_004396,Pizza,3,79.83,239.49
ITEM_0000709,ORD_019453,Pizza,3,44.97,134.91
ITEM_0000710,ORD_010445,Pasta,2,66.22,132.44
ITEM_0000711,ORD_010472,Burger,1,38.94,38.94
ITEM_0000712,ORD_019601,Biryani,3,35.21,105.63
ITEM_0000713,ORD_020478,Pizza,2,37.84,75.68
ITEM_0000714,ORD_020788,Biryani,1,65.48,65.48
ITEM_0000715,ORD_023303,Salad,2,44.2,88.4
ITEM_0000716,ORD_001255,Pasta,2,58.82,117.64
ITEM_0000717,ORD_022707,Wrap,2,36.16,72.32
ITEM_0000718,ORD_009966,Salad,3,32.97,98.91
ITEM_0000719,ORD_016322,Salad,2,14.7,29.4
ITEM_0000720,ORD_007935,Pasta,3,16.27,48.81
ITEM_0000721,ORD_021369,Pasta,2,78.76,157.52
ITEM_0000722,ORD_002258,Wrap,1,11.02,11.02
ITEM_0000723,ORD_003960,Salad,2,51.59,103.18
ITEM_0000724,ORD_021357,Burger,3,24.85,74.55000000000001
ITEM_0000725,ORD_016049,Burger,3,21.2,63.599999999999994
ITEM_0000726,ORD_020514,Burger,1,42.4,42.4
ITEM_0000727,ORD_006673,Biryani,3,17.79,53.37
ITEM_0000728,ORD_010003,Wrap,3,19.14,57.42
ITEM_0000729,ORD_004531,Wrap,1,11.21,11.21
ITEM_0000730,ORD_022302,Burger,3,12.8,38.400000000000006
ITEM_0000731,ORD_004340,Pasta,3,30.11,90.33
ITEM_0000732,ORD_023026,Biryani,2,47.05,94.1
ITEM_0000733,ORD_023891,Biryani,2,66.77,133.54
ITEM_0000734,ORD_013507,Burger,2,53.49,106.98
ITEM_0000735,ORD_020595,Wrap,2,12.09,24.18
ITEM_0000736,ORD_002144,Burger,3,36.17,108.51
ITEM_0000737,ORD_017217,Wrap,3,54.84,164.52
ITEM_0000738,ORD_009251,Pasta,1,78.17,78.17
ITEM_0000739,ORD_006428,Pizza,2,22.42,44.84
ITEM_0000740,ORD_002445,Pasta,2,13.54,27.08
ITEM_0000741,ORD_001129,Biryani,1,78.38,78.38
ITEM_0000742,ORD_002787,Pasta,3,49.98,149.94
ITEM_0000743,ORD_011203,Wrap,2,79.58,159.16
ITEM_0000744,ORD_023986,Pizza,2,29.18,58.36
ITEM_0000745,ORD_005264,Wrap,2,34.97,69.94
ITEM_0000746,ORD_010042,Burger,1,38.0,38.0
ITEM_0000747,ORD_024835,Biryani,2,14.43,28.86
ITEM_0000748,ORD_019595,Wrap,2,26.69,53.38
ITEM_0000749,ORD_019418,Wrap,2,21.86,43.72
ITEM_0000750,ORD_001941,Pizza,2,51.99,103.98
ITEM_0000751,ORD_006796,Salad,3,17.38,52.14
ITEM_0000752,ORD_001744,Salad,2,44.22,88.44
ITEM_0000753,ORD_021813,Biryani,3,46.73,140.19
ITEM_0000754,ORD_006884,Wrap,1,63.36,63.36
ITEM_0000755,ORD_012241,Biryani,1,38.6,38.6
ITEM_0000756,ORD_023189,Wrap,3,16.45,49.349999999999994
ITEM_0000757,ORD_008424,Wrap,2,47.62,95.24
ITEM_0000758,ORD_016598,Wrap,2,61.5,123.0
ITEM_0000759,ORD_001612,Pasta,3,51.82,155.46
ITEM_0000760,ORD_017536,Wrap,1,50.75,50.75
ITEM_0000761,ORD_015545,Salad,1,62.72,62.72
ITEM_0000762,ORD_014602,Burger,3,65.51,196.53000000000003
ITEM_0000763,ORD_015046,Burger,2,28.45,56.9
ITEM_0000764,ORD_016444,Biryani,3,50.63,151.89000000000001
ITEM_0000765,ORD_015850,Burger,1,67.96,67.96
ITEM_0000766,ORD_021125,Salad,1,60.61,60.61
ITEM_0000767,ORD_006692,Wrap,2,36.77,73.54
ITEM_0000768,ORD_022393,Pizza,2,50.68,101.36
ITEM_0000769,ORD_014911,Salad,3,42.75,128.25
ITEM_0000770,ORD_023686,Biryani,2,56.48,112.96
ITEM_0000771,ORD_001353,Pasta,1,45.87,45.87
ITEM_0000772,ORD_003732,Wrap,3,11.06,33.18
ITEM_0000773,ORD_017434,Biryani,1,62.7,62.7
ITEM_0000774,ORD_003621,Wrap,1,58.1,58.1
ITEM_0000775,ORD_002565,Salad,3,55.08,165.24
ITEM_0000776,ORD_014861,Wrap,1,61.23,61.23
ITEM_0000777,ORD_004297,Pasta,2,75.85,151.7
ITEM_0000778,ORD_024625,Pasta,2,61.42,122.84
ITEM_0000779,ORD_020352,Wrap,2,36.02,72.04
ITEM_0000780,ORD_016556,Pasta,2,16.7,33.4
ITEM_0000781,ORD_004311,Salad,3,59.09,177.27
ITEM_0000782,ORD_000480,Burger,3,15.87,47.61
ITEM_0000783,ORD_003706,Salad,3,49.46,148.38
ITEM_0000784,ORD_004235,Pizza,3,26.15,78.44999999999999
ITEM_0000785,ORD_007914,Biryani,2,48.73,97.46
ITEM_0000786,ORD_013312,Pasta,2,70.16,140.32
ITEM_0000787,ORD_002023,Pasta,3,69.99,209.96999999999997
ITEM_0000788,ORD_001347,Pasta,3,33.6,100.80000000000001
ITEM_0000789,ORD_003794,Pasta,1,22.46,22.46
ITEM_0000790,ORD_018509,Pasta,1,41.27,41.27
ITEM_0000791,ORD_004153,Pasta,3,69.27,207.81
ITEM_0000792,ORD_011910,Burger,3,39.07,117.21000000000001
ITEM_0000793,ORD_003229,Salad,2,39.34,78.68
ITEM_0000794,ORD_013385,Biryani,3,56.42,169.26
ITEM_0000795,ORD_019207,Wrap,1,43.65,43.65
ITEM_0000796,ORD_009987,Biryani,2,25.65,51.3
ITEM_0000797,ORD_021107,Burger,1,36.06,36.06
ITEM_0000798,ORD_003324,Biryani,2,68.54,137.08
ITEM_0000799,ORD_013658,Pizza,1,76.07,76.07
ITEM_0000800,ORD_002069,Pasta,1,21.1,21.1
ITEM_0000801,ORD_024936,Burger,2,20.99,41.98
ITEM_0000802,ORD_020345,Salad,3,72.1,216.29999999999998
ITEM_0000803,ORD_002551,Wrap,2,58.44,116.88
ITEM_0000804,ORD_010125,Pasta,2,77.98,155.96
ITEM_0000805,ORD_014873,Wrap,1,18.49,18.49
ITEM_0000806,ORD_004779,Wrap,3,70.78,212.34
ITEM_0000807,ORD_014005,Pizza,3,33.82,101.46000000000001
ITEM_0000808,ORD_015676,Pizza,1,39.73,39.73
ITEM_0000809,ORD_019965,Salad,3,28.87,86.61
ITEM_0000810,ORD_000600,Wrap,3,48.33,144.99
ITEM_0000811,ORD_017989,Pasta,3,37.46,112.38
ITEM_0000812,ORD_015356,Biryani,3,24.04,72.12
ITEM_0000813,ORD_008615,Pasta,1,40.28,40.28
ITEM_0000814,ORD_013080,Wrap,2,17.64,35.28
ITEM_0000815,ORD_022272,Biryani,3,67.58,202.74
ITEM_0000816,ORD_008412,Wrap,1,79.82,79.82
ITEM_0000817,ORD_006120,Pizza,3,66.64,199.92000000000002
ITEM_0000818,ORD_007113,Burger,3,37.12,111.35999999999999
ITEM_0000819,ORD_022793,Biryani,2,30.37,60.74
ITEM_0000820,ORD_017533,Salad,2,75.04,150.08
ITEM_0000821,ORD_015064,Wrap,2,44.51,89.02
ITEM_0000822,ORD_015645,Salad,2,11.35,22.7
ITEM_0000823,ORD_011027,Pizza,1,33.05,33.05
ITEM_0000824,ORD_020207,Pizza,1,42.34,42.34
ITEM_0000825,ORD_008997,Salad,3,51.67,155.01
ITEM_0000826,ORD_004479,Wrap,1,60.93,60.93
ITEM_0000827,ORD_005509,Burger,2,72.76,145.52
ITEM_0000828,ORD_019397,Pizza,3,40.24,120.72
ITEM_0000829,ORD_008911,Burger,1,68.15,68.15
ITEM_0000830,ORD_002171,Pasta,1,19.2,19.2
ITEM_0000831,ORD_023997,Pizza,2,10.26,20.52
ITEM_0000832,ORD_012371,Pasta,3,41.37,124.10999999999999
ITEM_0000833,ORD_001974,Biryani,3,57.72,173.16
ITEM_0000834,ORD_015167,Burger,3,23.7,71.1
ITEM_0000835,ORD_011389,Burger,1,31.35,31.35
ITEM_0000836,ORD_015175,Pasta,2,24.11,48.22
ITEM_0000837,ORD_000324,Salad,1,52.25,52.25
ITEM_0000838,ORD_015190,Salad,3,55.73,167.19
ITEM_0000839,ORD_019306,Pasta,1,68.8,68.8
ITEM_0000840,ORD_020578,Wrap,1,18.72,18.72
ITEM_0000841,ORD_016506,Wrap,2,47.79,95.58
ITEM_0000842,ORD_008098,Burger,3,79.02,237.06
ITEM_0000843,ORD_000568,Pasta,2,66.22,132.44
ITEM_0000844,ORD_013705,Pasta,2,18.67,37.34
ITEM_0000845,ORD_008277,Pizza,2,12.79,25.58
ITEM_0000846,ORD_003325,Biryani,1,15.35,15.35
ITEM_0000847,ORD_021574,Pizza,2,63.38,126.76
ITEM_0000848,ORD_013156,Pizza,2,71.29,142.58
ITEM_0000849,ORD_013455,Wrap,3,31.71,95.13
ITEM_0000850,ORD_020627,Wrap,1,61.03,61.03
ITEM_0000851,ORD_009298,Pizza,3,77.11,231.32999999999998
ITEM_0000852,ORD_014511,Biryani,2,71.5,143.0
ITEM_0000853,ORD_020104,Pasta,3,30.69,92.07000000000001
ITEM_0000854,ORD_006534,Salad,1,16.93,16.93
ITEM_0000855,ORD_007271,Biryani,3,39.64,118.92
ITEM_0000856,ORD_009584,Biryani,2,16.51,33.02
ITEM_0000857,ORD_020175,Burger,1,10.15,10.15
ITEM_0000858,ORD_016289,Salad,3,25.41,76.23
ITEM_0000859,ORD_007212,Burger,2,58.94,117.88
ITEM_0000860,ORD_011966,Salad,3,14.35,43.05
ITEM_0000861,ORD_000006,Pasta,1,30.04,30.04
ITEM_0000862,ORD_016337,Pizza,2,47.78,95.56
ITEM_0000863,ORD_011131,Pizza,1,42.46,42.46
ITEM_0000864,ORD_012455,Pasta,2,67.4,134.8
ITEM_0000865,ORD_000778,Burger,3,60.83,182.49
ITEM_0000866,ORD_006089,Burger,3,79.91,239.73
ITEM_0000867,ORD_024418,Burger,2,37.31,74.62
ITEM_0000868,ORD_017475,Biryani,2,31.7,63.4
ITEM_0000869,ORD_019735,Biryani,2,42.61,85.22
ITEM_0000870,ORD_017116,Burger,1,54.15,54.15
ITEM_0000871,ORD_017045,Pasta,1,27.2,27.2
ITEM_0000872,ORD_022465,Salad,1,23.08,23.08
ITEM_0000873,ORD_021599,Biryani,1,70.03,70.03
ITEM_0000874,ORD_008115,Burger,2,66.15,132.3
ITEM_0000875,ORD_014232,Wrap,2,24.92,49.84
ITEM_0000876,ORD_017510,Wrap,2,36.7,73.4
ITEM_0000877,ORD_018992,Burger,2,46.47,92.94
ITEM_0000878,ORD_004793,Pasta,3,45.37,136.10999999999999
ITEM_0000879,ORD_000610,Pizza,3,44.95,134.85000000000002
ITEM_0000880,ORD_010638,Salad,2,60.82,121.64
ITEM_0000881,ORD_016850,Biryani,2,57.52,115.04
ITEM_0000882,ORD_016100,Biryani,1,10.43,10.43
ITEM_0000883,ORD_021319,Wrap,2,70.16,140.32
ITEM_0000884,ORD_004506,Pizza,2,17.83,35.66
ITEM_0000885,ORD_004793,Wrap,3,11.66,34.980000000000004
ITEM_0000886,ORD_002652,Pasta,1,33.13,33.13
ITEM_0000887,ORD_013126,Pasta,3,74.26,222.78000000000003
ITEM_0000888,ORD_024265,Pasta,1,10.65,10.65
ITEM_0000889,ORD_011224,Pizza,3,46.62,139.85999999999999
ITEM_0000890,ORD_015215,Wrap,3,35.96,107.88
ITEM_0000891,ORD_005818,Pizza,1,66.38,66.38
ITEM_0000892,ORD_014881,Biryani,3,66.68,200.04000000000002
ITEM_0000893,ORD_017289,Wrap,3,49.81,149.43
ITEM_0000894,ORD_008492,Wrap,1,58.19,58.19
ITEM_0000895,ORD_012860,Biryani,3,24.66,73.98
ITEM_0000896,ORD_015167,Salad,2,61.03,122.06
