customer_id,customer_name,city,area,signup_date,signup_source,customer_tier
CUST_00286,Customer 286,Dubai,Business Bay,2025-01-24 21:15:02.377382,Organic,VIP
CUST_00287,Customer 287,Dubai,Yas Island,2025-07-03 09:06:27.377382,Social Media,VIP
CUST_00288,Customer 288,Abu Dhabi,Yas Island,2025-10-26 07:30:32.377382,Paid Ads,Loyal
CUST_00289,Customer 289,Dubai,JLT,2025-12-11 16:31:26.377382,Paid Ads,VIP
CUST_00290,Customer 290,Abu Dhabi,Business Bay,2025-01-29 14:02:24.377382,Referral,Loyal
CUST_00291,Customer 291,Dubai,JBR,2025-10-03 20:23:48.377382,Referral,New
CUST_00292,Customer 292,Dubai,Al Reem,2025-02-26 05:58:51.377382,Paid Ads,Regular
CUST_00293,Customer 293,Sharjah,Marina,2025-10-24 08:18:45.377382,Referral,Regular
CUST_00294,Customer 294,Dubai,JBR,2025-04-30 09:59:33.377382,Organic,Regular
CUST_00295,Customer 295,Dubai,Marina,2024-09-03 13:14:45.377382,Paid Ads,Regular
CUST_00296,Customer 296,Abu Dhabi,Deira,2025-07-12 13:57:15.377382,Referral,Regular
CUST_00297,Customer 297,Sharjah,Deira,2024-08-30 01:34:38.377382,Organic,Regular
CUST_00298,Customer 298,Dubai,Business Bay,2024-11-24 06:34:49.377382,Organic,VIP
CUST_00299,Customer 299,Abu Dhabi,Business Bay,2025-04-10 06:03:56.377382,Paid Ads,VIP
CUST_00300,Customer 300,Dubai,Yas Island,2025-03-14 15:30:20.377382,Organic,Regular
CUST_00301,Customer 301,Dubai,Downtown,2025-02-17 05:11:24.377382,Paid Ads,New
CUST_00302,Customer 302,Abu Dhabi,JLT,2025-03-16 19:44:17.377382,Organic,New
CUST_00303,Customer 303,Abu Dhabi,Downtown,2024-08-05 06:22:22.377382,Paid Ads,VIP
CUST_00304,Customer 304,Abu Dhabi,JBR,2025-12-14 07:16:01.377382,Paid Ads,VIP
CUST_00305,Customer 305,Abu Dhabi,Yas Island,2025-03-05 16:07:46.377382,Paid Ads,Regular
CUST_00306,Customer 306,Ajman,Marina,2025-07-10 00:24:23.377382,Paid Ads,New
CUST_00307,Customer 307,Abu Dhabi,Al Reem,2025-06-21 16:35:59.377382,Organic,Loyal
CUST_00308,Customer 308,Dubai,Corniche,2025-10-22 19:22:45.377382,Paid Ads,Regular
CUST_00309,Customer 309,Sharjah,Al Majaz,2024-07-26 04:03:39.377382,Referral,VIP
CUST_00310,Customer 310,Dubai,Deira,2025-03-05 12:16:13.377382,Organic,VIP
CUST_00311,Customer 311,Dubai,Downtown,2025-04-24 22:21:56.377382,Paid Ads,VIP
CUST_00312,Customer 312,Dubai,JLT,2024-10-31 16:52:17.377382,Organic,Loyal
CUST_00313,Customer 313,Dubai,Al Reem,2024-10-24 17:38:13.377382,Organic,New
CUST_00314,Customer 314,Ajman,Al Reem,2025-06-14 19:17:46.377382,Organic,VIP
CUST_00315,Customer 315,Sharjah,Deira,2024-10-31 02:35:26.377382,Organic,Regular
CUST_00316,Customer 316,Abu Dhabi,Al Majaz,2025-02-21 12:21:45.377382,Paid Ads,Loyal
CUST_00317,Customer 317,Dubai,Business Bay,2024-12-21 19:06:20.377382,Organic,New
CUST_00318,Customer 318,Dubai,Al Reem,2025-05-17 13:27:12.377382,Referral,Regular
CUST_00319,Customer 319,Dubai,JBR,2024-09-04 17:39:40.377382,Organic,Regular
CUST_00320,Customer 320,Dubai,JBR,2025-10-02 02:25:38.377382,Organic,Loyal
CUST_00321,Customer 321,Abu Dhabi,Business Bay,2025-05-22 13:32:24.377382,Referral,Loyal
CUST_00322,Customer 322,Abu Dhabi,Marina,2025-06-15 14:34:41.377382,Paid Ads,Loyal
CUST_00323,Customer 323,Abu Dhabi,Yas Island,2025-08-31 04:48:22.377382,Referral,VIP
CUST_00324,Customer 324,Dubai,Business Bay,2024-09-02 15:06:25.377382,Social Media,New
CUST_00325,Customer 325,Ajman,Al Majaz,2025-01-09 06:33:25.377382,Referral,VIP
CUST_00326,Customer 326,Abu Dhabi,JBR,2025-01-29 15:25:34.377382,Paid Ads,Loyal
CUST_00327,Customer 327,Abu Dhabi,Al Reem,2025-03-25 17:11:38.377382,Referral,Loyal
CUST_00328,Customer 328,Abu Dhabi,JBR,2025-04-09 02:30:38.377382,Organic,Loyal
CUST_00329,Customer 329,Dubai,Corniche,2024-10-13 04:23:39.377382,Paid Ads,VIP
CUST_00330,Customer 330,Dubai,Yas Island,2024-11-17 00:22:26.377382,Social Media,Regular
CUST_00331,Customer 331,Dubai,JLT,2024-08-17 02:29:50.377382,Paid Ads,Loyal
CUST_00332,Customer 332,Sharjah,Corniche,2025-02-19 07:49:11.377382,Organic,VIP
CUST_00333,Customer 333,Dubai,Marina,2025-02-04 07:31:21.377382,Social Media,Loyal
CUST_00334,Customer 334,Dubai,Deira,2025-02-13 20:34:08.377382,Paid Ads,VIP
CUST_00335,Customer 335,Dubai,Corniche,2024-12-09 11:09:46.377382,Paid Ads,New
CUST_00336,Customer 336,Dubai,Marina,2024-11-27 08:29:30.377382,Organic,New
CUST_00337,Customer 337,Sharjah,Marina,2025-04-17 05:46:15.377382,Referral,VIP
CUST_00338,Customer 338,Abu Dhabi,JLT,2025-10-14 15:36:52.377382,Referral,Loyal
CUST_00339,Customer 339,Dubai,Deira,2025-12-11 15:06:44.377382,Social Media,VIP
CUST_00340,Customer 340,Dubai,Downtown,2024-12-30 00:07:31.377382,Organic,New
CUST_00341,Customer 341,Dubai,Business Bay,2025-09-24 12:57:04.377382,Organic,VIP
CUST_00342,Customer 342,Dubai,Al Reem,2024-11-07 05:46:41.377382,Referral,New
CUST_00343,Customer 343,Dubai,Al Majaz,2025-02-10 00:48:26.377382,Referral,New
CUST_00344,Customer 344,Dubai,Al Majaz,2024-10-17 19:56:28.377382,Social Media,Regular
CUST_00345,Customer 345,Dubai,Al Majaz,2025-08-27 10:51:36.377382,Referral,Loyal
CUST_00346,Customer 346,Abu Dhabi,Downtown,2025-10-05 01:50:56.377382,Social Media,VIP
CUST_00347,Customer 347,Abu Dhabi,Business Bay,2025-05-06 20:56:33.377382,Paid Ads,Loyal
CUST_00348,Customer 348,Dubai,Al Majaz,2025-05-02 17:30:11.377382,Social Media,Loyal
CUST_00349,Customer 349,Dubai,Business Bay,2024-10-21 18:46:32.377382,Social Media,New
CUST_00350,Customer 350,Abu Dhabi,Al Reem,2024-11-21 06:49:41.377382,Social Media,New
CUST_00351,Customer 351,Abu Dhabi,Al Majaz,2025-05-08 16:57:56.377382,Paid Ads,VIP
CUST_00352,Customer 352,Sharjah,Deira,2025-11-02 03:44:41.377382,Referral,VIP
CUST_00353,Customer 353,Abu Dhabi,Marina,2025-11-06 11:01:24.377382,Social Media,VIP
CUST_00354,Customer 354,Dubai,Al Majaz,2025-07-29 09:04:31.377382,Referral,New
CUST_00355,Customer 355,Dubai,Business Bay,2025-12-06 05:46:39.377382,Social Media,Regular
CUST_00356,Customer 356,Abu Dhabi,Marina,2024-07-17 16:04:11.377382,Referral,VIP
CUST_00357,Customer 357,Dubai,JLT,2024-08-30 05:57:55.377382,Social Media,New
CUST_00358,Customer 358,Abu Dhabi,Al Majaz,2024-10-30 09:53:50.377382,Referral,Regular
CUST_00359,Customer 359,Ajman,Al Majaz,2025-05-04 17:27:29.377382,Organic,Loyal
CUST_00360,Customer 360,Abu Dhabi,Corniche,2025-03-15 08:41:18.377382,Paid Ads,New
CUST_00361,Customer 361,Dubai,Marina,2025-08-15 18:50:30.377382,Social Media,VIP
CUST_00362,Customer 362,Abu Dhabi,Al Majaz,2025-06-08 01:06:14.377382,Paid Ads,VIP
CUST_00363,Customer 363,Dubai,Deira,2024-10-30 06:50:14.377382,Social Media,Regular
CUST_00364,Customer 364,Abu Dhabi,Al Reem,2024-07-26 22:23:06.377382,Organic,Regular
CUST_00365,Customer 365,Ajman,Marina,2025-04-15 18:54:03.377382,Organic,New
CUST_00366,Customer 366,Dubai,Al Reem,2024-11-16 02:35:37.377382,Paid Ads,Regular
CUST_00367,Customer 367,Ajman,Yas Island,2025-12-22 18:43:33.377382,Social Media,New
CUST_00368,Customer 368,Sharjah,Business Bay,2024-10-13 09:41:19.377382,Referral,Regular
CUST_00369,Customer 369,Dubai,JLT,2024-07-28 03:04:36.377382,Social Media,Loyal
CUST_00370,Customer 370,Dubai,Corniche,2024-10-26 01:26:27.377382,Referral,VIP
CUST_00371,Customer 371,Dubai,Deira,2025-01-11 06:46:17.377382,Paid Ads,VIP
CUST_00372,Customer 372,Dubai,JLT,2025-07-05 12:22:03.377382,Paid Ads,Loyal
CUST_00373,Customer 373,Dubai,Corniche,2024-12-31 15:41:19.377382,Organic,VIP
CUST_00374,Customer 374,Abu Dhabi,JLT,2025-10-18 04:20:01.377382,Referral,VIP
CUST_00375,Customer 375,Dubai,JLT,2024-11-15 01:25:15.377382,Social Media,VIP
CUST_00376,Customer 376,Dubai,JBR,2025-06-11 17:49:49.377382,Organic,VIP
CUST_00377,Customer 377,Sharjah,Business Bay,2025-02-02 17:23:00.377382,Paid Ads,Loyal
CUST_00378,Customer 378,Dubai,Downtown,2025-12-21 12:48:43.377382,Organic,New
CUST_00379,Customer 379,Sharjah,Corniche,2025-10-26 05:49:12.377382,Social Media,VIP
CUST_00380,Customer 380,Dubai,Deira,2025-02-26 05:26:03.377382,Social Media,Loyal
CUST_00381,Customer 381,Dubai,Marina,2025-04-03 04:51:20.377382,Paid Ads,VIP
CUST_00382,Customer 382,Abu Dhabi,JLT,2025-11-15 00:38:20.377382,Organic,Loyal
CUST_00383,Customer 383,Abu Dhabi,JLT,2025-11-17 02:38:53.377382,Referral,Loyal
CUST_00384,Customer 384,Sharjah,Corniche,2024-07-14 12:17:57.377382,Referral,New
CUST_00385,Customer 385,Abu Dhabi,Yas Island,2025-06-05 21:29:26.377382,Referral,Regular
CUST_00386,Customer 386,Sharjah,Downtown,2025-11-03 14:52:31.377382,Social Media,New
CUST_00387,Customer 387,Dubai,JLT,2025-11-12 11:22:22.377382,Organic,New
CUST_00388,Customer 388,Dubai,Al Majaz,2025-03-28 22:06:33.377382,Referral,VIP
CUST_00389,Customer 389,Sharjah,JBR,2025-06-29 04:34:40.377382,Organic,Loyal
CUST_00390,Customer 390,Sharjah,Al Reem,2024-11-19 22:24:29.377382,Paid Ads,Regular
CUST_00391,Customer 391,Ajman,JBR,2025-07-17 05:59:09.377382,Referral,Loyal
CUST_00392,Customer 392,Dubai,Downtown,2024-10-14 21:07:12.377382,Organic,VIP
CUST_00393,Customer 393,Dubai,Al Majaz,2024-07-29 00:46:19.377382,Social Media,Loyal
CUST_00394,Customer 394,Sharjah,JBR,2025-04-29 23:23:24.377382,Paid Ads,VIP
CUST_00395,Customer 395,Dubai,Al Reem,2025-11-27 17:59:41.377382,Paid Ads,New
CUST_00396,Customer 396,Ajman,Marina,2025-06-13 15:59:01.377382,Paid Ads,New
CUST_00397,Customer 397,Sharjah,Business Bay,2025-04-11 19:00:24.377382,Paid Ads,VIP
CUST_00398,Customer 398,Dubai,Marina,2025-04-18 15:48:27.377382,Social Media,New
CUST_00399,Customer 399,Sharjah,Business Bay,2025-06-11 14:36:20.377382,Social Media,Loyal
CUST_00400,Customer 400,Sharjah,Yas Island,2025-05-24 12:00:32.377382,Referral,Regular
CUST_00401,Customer 401,Dubai,Yas Island,2025-08-14 11:02:12.377382,Social Media,Regular
CUST_00402,Customer 402,Sharjah,Yas Island,2024-10-07 03:33:33.377382,Social Media,Loyal
CUST_00403,Customer 403,Abu Dhabi,JBR,2025-09-14 00:42:17.377382,Paid Ads,Regular
CUST_00404,Customer 404,Sharjah,Yas Island,2025-07-22 13:28:14.377382,Social Media,Loyal
CUST_00405,Customer 405,Dubai,Business Bay,2025-07-12 07:02:09.377382,Paid Ads,VIP
CUST_00406,Customer 406,Sharjah,Marina,2025-06-17 09:16:54.377382,Organic,Regular
CUST_00407,Customer 407,Dubai,Corniche,2024-09-22 03:32:33.377382,Organic,VIP
CUST_00408,Customer 408,Dubai,JLT,2025-09-13 04:35:58.377382,Organic,VIP
CUST_00409,Customer 409,Sharjah,Business Bay,2025-12-15 23:58:47.377382,Organic,Loyal
CUST_00410,Customer 410,Dubai,Marina,2024-09-28 06:38:00.377382,Organic,Regular
CUST_00411,Customer 411,Dubai,Marina,2025-08-03 07:55:20.377382,Organic,New
CUST_00412,Customer 412,Ajman,JLT,2025-10-01 00:29:19.377382,Organic,New
CUST_00413,Customer 413,Ajman,Al Majaz,2025-04-21 10:29:41.377382,Paid Ads,New
CUST_00414,Customer 414,Abu Dhabi,Corniche,2024-10-28 10:47:22.377382,Paid Ads,New
CUST_00415,Customer 415,Abu Dhabi,Al Majaz,2024-09-28 19:01:58.377382,Paid Ads,Loyal
CUST_00416,Customer 416,Dubai,Al Majaz,2025-11-03 18:13:24.377382,Paid Ads,VIP
CUST_00417,Customer 417,Dubai,Marina,2024-11-06 02:58:36.377382,Social Media,Regular
CUST_00418,Customer 418,Dubai,Al Reem,2025-07-30 21:19:02.377382,Social Media,Loyal
CUST_00419,Customer 419,Abu Dhabi,Deira,2025-08-13 02:44:49.377382,Referral,New
CUST_00420,Customer 420,Sharjah,Business Bay,2024-08-02 13:09:40.377382,Social Media,Regular
CUST_00421,Customer 421,Sharjah,JBR,2024-10-07 20:53:50.377382,Paid Ads,Loyal
CUST_00422,Customer 422,Sharjah,Al Majaz,2024-08-27 16:45:59.377382,Paid Ads,VIP
CUST_00423,Customer 423,Dubai,Yas Island,2025-05-03 04:45:50.377382,Organic,New
CUST_00424,Customer 424,Dubai,JBR,2025-01-25 14:50:31.377382,Organic,Regular
CUST_00425,Customer 425,Dubai,Downtown,2025-11-24 06:27:18.377382,Referral,Regular
CUST_00426,Customer 426,Abu Dhabi,Al Reem,2025-03-08 23:55:30.377382,Social Media,New
CUST_00427,Customer 427,Dubai,JBR,2024-12-09 02:40:33.377382,Paid Ads,VIP
CUST_00428,Customer 428,Sharjah,JLT,2025-07-25 22:09:45.377382,Social Media,New
CUST_00429,Customer 429,Dubai,Deira,2024-11-09 21:05:51.377382,Referral,VIP
CUST_00430,Customer 430,Dubai,Corniche,2024-08-16 02:11:34.377382,Organic,Regular
CUST_00431,Customer 431,Dubai,JLT,2025-10-19 00:39:20.377382,Paid Ads,New
CUST_00432,Customer 432,Sharjah,Al Majaz,2025-11-09 08:10:35.377382,Organic,VIP
CUST_00433,Customer 433,Abu Dhabi,Al Reem,2025-09-28 18:13:45.377382,Paid Ads,VIP
CUST_00434,Customer 434,Dubai,Al Reem,2025-08-14 06:38:56.377382,Organic,Loyal
CUST_00435,Customer 435,Dubai,Al Majaz,2025-02-08 18:22:25.377382,Organic,VIP
CUST_00436,Customer 436,Abu Dhabi,Deira,2024-10-20 19:53:12.377382,Referral,New
CUST_00437,Customer 437,Dubai,Marina,2025-09-29 10:00:07.377382,Social Media,New
CUST_00438,Customer 438,Sharjah,JBR,2024-09-30 14:23:21.377382,Organic,VIP
CUST_00439,Customer 439,Abu Dhabi,Yas Island,2025-10-30 02:00:27.377382,Paid Ads,New
CUST_00440,Customer 440,Dubai,Al Majaz,2025-09-23 17:21:23.377382,Social Media,Regular
CUST_00441,Customer 441,Dubai,Yas Island,2025-04-05 21:15:58.377382,Social Media,Regular
CUST_00442,Customer 442,Ajman,JBR,2025-06-10 23:20:31.377382,Organic,New
CUST_00443,Customer 443,Dubai,Deira,2025-12-17 12:05:53.377382,Organic,VIP
CUST_00444,Customer 444,Dubai,Marina,2025-01-09 11:58:04.377382,Organic,Regular
CUST_00445,Customer 445,Sharjah,Corniche,2025-08-20 06:32:18.377382,Social Media,VIP
CUST_00446,Customer 446,Ajman,Deira,2025-12-23 09:31:36.377382,Referral,New
CUST_00447,Customer 447,Ajman,Yas Island,2025-03-15 19:44:34.377382,Organic,Loyal
CUST_00448,Customer 448,Sharjah,Al Reem,2024-10-17 11:15:43.377382,Social Media,Regular
CUST_00449,Customer 449,Dubai,Al Reem,2024-09-14 04:44:36.377382,Social Media,New
CUST_00450,Customer 450,Dubai,Downtown,2025-12-14 18:31:00.377382,Paid Ads,Regular
CUST_00451,Customer 451,Sharjah,Business Bay,2025-02-13 11:05:59.377382,Organic,VIP
CUST_00452,Customer 452,Abu Dhabi,JLT,2025-08-24 02:10:09.377382,Referral,Loyal
CUST_00453,Customer 453,Dubai,JLT,2024-11-26 11:01:28.377382,Paid Ads,Loyal
CUST_00454,Customer 454,Sharjah,Al Majaz,2024-09-01 10:02:01.377382,Organic,New
CUST_00455,Customer 455,Dubai,Yas Island,2025-08-15 11:29:56.377382,Paid Ads,Regular
CUST_00456,Customer 456,Dubai,JLT,2025-06-24 14:38:23.377382,Organic,Loyal
CUST_00457,Customer 457,Dubai,JLT,2025-01-11 04:28:21.377382,Paid Ads,Regular
CUST_00458,Customer 458,Dubai,Deira,2024-11-15 20:18:51.377382,Referral,VIP
CUST_00459,Customer 459,Dubai,Corniche,2024-11-07 17:17:07.377382,Paid Ads,VIP
CUST_00460,Customer 460,Dubai,Yas Island,2024-12-07 05:10:15.377382,Paid Ads,New
CUST_00461,Customer 461,Dubai,Downtown,2025-11-07 09:29:19.377382,Paid Ads,Loyal
CUST_00462,Customer 462,Abu Dhabi,Corniche,2025-07-02 06:05:39.377382,Organic,Loyal
CUST_00463,Customer 463,Abu Dhabi,Downtown,2025-11-12 13:24:04.377382,Organic,Regular
CUST_00464,Customer 464,Abu Dhabi,Yas Island,2024-08-24 11:34:16.377382,Referral,VIP
CUST_00465,Customer 465,Ajman,Marina,2025-10-18 05:43:40.377382,Paid Ads,Loyal
CUST_00466,Customer 466,Dubai,Marina,2024-08-26 12:18:21.377382,Social Media,New
CUST_00467,Customer 467,Dubai,JLT,2025-10-04 23:42:45.377382,Paid Ads,New
CUST_00468,Customer 468,Sharjah,Al Majaz,2025-12-28 05:14:18.377382,Social Media,Loyal
CUST_00469,Customer 469,Dubai,Al Reem,2024-09-30 02:22:54.377382,Social Media,New
CUST_00470,Customer 470,Ajman,Deira,2025-05-24 04:43:39.377382,Paid Ads,Loyal
CUST_00471,Customer 471,Dubai,JLT,2025-09-24 17:20:05.377382,Social Media,Loyal
CUST_00472,Customer 472,Ajman,Business Bay,2025-09-08 15:52:42.377382,Social Media,Loyal
CUST_00473,Customer 473,Dubai,Marina,2025-05-23 20:36:24.377382,Paid Ads,Loyal
CUST_00474,Customer 474,Sharjah,JLT,2025-07-15 19:16:17.377382,Organic,Regular
CUST_00475,Customer 475,Abu Dhabi,Al Reem,2025-04-26 15:25:45.377382,Paid Ads,Loyal
CUST_00476,Customer 476,Ajman,Downtown,2025-11-05 22:38:27.377382,Referral,New
CUST_00477,Customer 477,Dubai,Downtown,2024-08-22 14:48:48.377382,Social Media,VIP
CUST_00478,Customer 478,Abu Dhabi,JBR,2025-03-06 09:14:36.377382,Referral,Regular
CUST_00479,Customer 479,Ajman,Deira,2025-02-09 11:25:22.377382,Social Media,VIP
CUST_00480,Customer 480,Abu Dhabi,Al Majaz,2025-12-15 20:08:20.377382,Organic,VIP
CUST_00481,Customer 481,Abu Dhabi,Downtown,2025-11-19 17:08:31.377382,Social Media,VIP
CUST_00482,Customer 482,Abu Dhabi,JBR,2025-01-04 02:13:00.377382,Paid Ads,VIP
CUST_00483,Customer 483,Dubai,Marina,2025-01-19 19:39:29.377382,Social Media,VIP
CUST_00484,Customer 484,Abu Dhabi,Downtown,2025-09-22 02:04:44.377382,Referral,New
CUST_00485,Customer 485,Abu Dhabi,Al Majaz,2024-11-11 06:02:32.377382,Paid Ads,Loyal
CUST_00486,Customer 486,Sharjah,JLT,2025-09-08 11:11:18.377382,Referral,New
CUST_00487,Customer 487,Dubai,Al Reem,2025-04-15 20:03:02.377382,Organic,Regular
CUST_00488,Customer 488,Dubai,Business Bay,2025-11-13 13:16:08.377382,Referral,New
CUST_00489,Customer 489,Ajman,Downtown,2025-04-10 03:36:44.377382,Referral,Regular
CUST_00490,Customer 490,Sharjah,Business Bay,2025-03-21 06:22:54.377382,Referral,Loyal
CUST_00491,Customer 491,Dubai,Business Bay,2025-09-16 14:31:29.377382,Paid Ads,VIP
CUST_00492,Customer 492,Abu Dhabi,Business Bay,2025-11-07 02:13:59.377382,Organic,Loyal
CUST_00493,Customer 493,Dubai,Corniche,2024-08-26 10:10:34.377382,Organic,New
CUST_00494,Customer 494,Dubai,Business Bay,2024-08-19 22:14:29.377382,Organic,New
CUST_00495,Customer 495,Dubai,Corniche,2025-09-19 22:40:32.377382,Referral,Loyal
CUST_00496,Customer 496,Dubai,Al Reem,2024-12-07 22:38:52.377382,Paid Ads,Loyal
CUST_00497,Customer 497,Abu Dhabi,Business Bay,2025-06-07 13:05:22.377382,Paid Ads,New
CUST_00498,Customer 498,Dubai,JBR,2024-10-23 05:11:44.377382,Paid Ads,Loyal
CUST_00499,Customer 499,Ajman,Business Bay,2025-07-14 00:19:11.377382,Referral,Regular
CUST_00500,Customer 500,Ajman,Yas Island,2025-05-13 11:24:00.377382,Organic,Regular
CUST_00501,Customer 501,Abu Dhabi,Deira,2025-06-30 15:34:27.377382,Referral,New
CUST_00502,Customer 502,Abu Dhabi,JBR,2025-01-25 10:26:06.377382,Paid Ads,New
CUST_00503,Customer 503,Dubai,Al Majaz,2025-08-13 10:14:18.377382,Referral,Loyal
CUST_00504,Customer 504,Sharjah,Downtown,2024-10-09 12:59:19.377382,Social Media,Loyal
CUST_00505,Customer 505,Abu Dhabi,Al Reem,2025-07-22 14:32:12.377382,Organic,VIP
CUST_00506,Customer 506,Dubai,Al Reem,2025-02-23 13:47:26.377382,Organic,Regular
CUST_00507,Customer 507,Sharjah,Yas Island,2025-05-27 12:00:52.377382,Paid Ads,New
CUST_00508,Customer 508,Sharjah,Yas Island,2024-08-05 21:31:34.377382,Referral,New
CUST_00509,Customer 509,Ajman,Yas Island,2025-09-18 12:56:16.377382,Paid Ads,New
CUST_00510,Customer 510,Abu Dhabi,Yas Island,2025-11-28 08:58:13.377382,Referral,New
CUST_00511,Customer 511,Abu Dhabi,Yas Island,2025-11-26 10:12:02.377382,Social Media,VIP
CUST_00512,Customer 512,Dubai,Marina,2025-05-28 12:22:48.377382,Organic,Regular
CUST_00513,Customer 513,Ajman,JLT,2025-02-13 15:53:12.377382,Organic,VIP
CUST_00514,Customer 514,Sharjah,Al Reem,2025-06-10 20:30:21.377382,Referral,Regular
CUST_00515,Customer 515,Dubai,Yas Island,2025-05-21 02:05:45.377382,Organic,New
CUST_00516,Customer 516,Dubai,Downtown,2024-08-01 05:33:07.377382,Referral,Regular
CUST_00517,Customer 517,Dubai,Marina,2025-02-04 14:35:37.377382,Paid Ads,New
CUST_00518,Customer 518,Sharjah,JBR,2025-04-23 10:57:03.377382,Social Media,VIP
CUST_00519,Customer 519,Ajman,JBR,2025-04-20 03:52:24.377382,Referral,Regular
CUST_00520,Customer 520,Dubai,Corniche,2024-11-13 13:59:08.377382,Social Media,Loyal
CUST_00521,Customer 521,Abu Dhabi,JLT,2025-11-23 05:14:42.377382,Paid Ads,Regular
CUST_00522,Customer 522,Dubai,JBR,2025-08-30 01:15:56.377382,Paid Ads,New
CUST_00523,Customer 523,Ajman,Yas Island,2025-12-15 22:52:13.377382,Paid Ads,Loyal
CUST_00524,Customer 524,Sharjah,Al Reem,2025-05-13 16:17:49.377382,Referral,New
CUST_00525,Customer 525,Sharjah,Corniche,2025-11-14 23:38:16.377382,Social Media,Loyal
CUST_00526,Customer 526,Dubai,Deira,2025-10-04 16:02:24.377382,Social Media,Loyal
CUST_00527,Customer 527,Dubai,Marina,2025-05-27 12:00:18.377382,Organic,Regular
CUST_00528,Customer 528,Dubai,Deira,2025-12-01 14:08:26.377382,Referral,Regular
CUST_00529,Customer 529,Dubai,Deira,2025-04-08 08:24:24.377382,Organic,Loyal
CUST_00530,Customer 530,Sharjah,Yas Island,2024-10-29 12:18:00.377382,Organic,Loyal
CUST_00531,Customer 531,Sharjah,Deira,2025-01-17 05:31:26.377382,Referral,Loyal
CUST_00532,Customer 532,Ajman,Deira,2025-09-14 23:08:18.377382,Organic,New
CUST_00533,Customer 533,Ajman,JBR,2025-03-15 17:16:53.377382,Organic,Regular
CUST_00534,Customer 534,Abu Dhabi,Al Majaz,2024-07-27 21:59:41.377382,Organic,New
CUST_00535,Customer 535,Sharjah,Corniche,2025-06-20 05:50:07.377382,Paid Ads,Regular
CUST_00536,Customer 536,Ajman,Deira,2025-09-16 15:21:40.377382,Referral,VIP
CUST_00537,Customer 537,Sharjah,JLT,2025-10-18 10:21:32.377382,Paid Ads,New
CUST_00538,Customer 538,Dubai,Downtown,2025-03-18 22:44:26.377382,Organic,Regular
CUST_00539,Customer 539,Dubai,Corniche,2025-12-23 04:55:28.377382,Organic,Loyal
CUST_00540,Customer 540,Dubai,JLT,2025-01-25 05:05:04.377382,Paid Ads,Loyal
CUST_00541,Customer 541,Ajman,Downtown,2025-03-02 09:49:09.377382,Organic,Regular
CUST_00542,Customer 542,Abu Dhabi,Deira,2025-06-13 01:58:29.377382,Referral,Loyal
CUST_00543,Customer 543,Dubai,Al Majaz,2024-09-16 13:41:37.377382,Social Media,Loyal
CUST_00544,Customer 544,Abu Dhabi,Business Bay,2025-09-27 06:13:12.377382,Paid Ads,VIP
CUST_00545,Customer 545,Abu Dhabi,Al Reem,2025-02-19 01:43:29.377382,Social Media,VIP
CUST_00546,Customer 546,Dubai,JLT,2025-12-14 09:18:02.377382,Social Media,VIP
CUST_00547,Customer 547,Dubai,Deira,2024-10-20 13:16:57.377382,Social Media,New
CUST_00548,Customer 548,Abu Dhabi,Corniche,2024-08-04 02:18:11.377382,Paid Ads,VIP
CUST_00549,Customer 549,Abu Dhabi,JBR,2025-01-26 07:49:55.377382,Organic,VIP
CUST_00550,Customer 550,Sharjah,Deira,2024-10-28 23:27:48.377382,Referral,VIP
CUST_00551,Customer 551,Abu Dhabi,Business Bay,2025-09-17 05:50:53.377382,Organic,Regular
CUST_00552,Customer 552,Sharjah,Deira,2024-08-12 09:04:03.377382,Referral,Loyal
CUST_00553,Customer 553,Abu Dhabi,Deira,2025-05-05 04:07:33.377382,Organic,Regular
CUST_00554,Customer 554,Abu Dhabi,Al Reem,2025-12-28 12:18:01.377382,Social Media,VIP
CUST_00555,Customer 555,Sharjah,JBR,2024-09-22 11:56:13.377382,Social Media,New
