order_id,customer_id,restaurant_id,order_datetime,order_status,gross_amount,discount_amount,delivery_fee,promo_code,payment_method,net_amount,cancellation_reason
ORD_000207,CUST_02731,REST_0442,2025-12-15 20:25:26.447894,Delivered,498.21,37.6,15,,Card,460.60999999999996,
ORD_000208,CUST_05420,REST_0027,2026-01-02 01:00:49.447894,Cancelled,341.21,36.61,15,FREESHIP,Card,304.59999999999997,Payment Failed
ORD_000209,CUST_02366,REST_0260,2025-12-28 20:09:11.447894,Delivered,471.82,47.96,10,SAVE10,Wallet,423.86,
ORD_000210,CUST_07539,REST_0384,2025-12-13 04:04:42.447894,Delivered,379.94,2.53,15,FREESHIP,Card,377.41,
ORD_000211,CUST_00267,REST_0451,2025-10-20 09:20:54.447894,Delivered,294.09,4.35,10,,Card,289.73999999999995,
ORD_000212,CUST_03917,REST_0320,2025-11-15 12:54:49.447894,Delivered,376.13,28.8,10,SAVE10,Card,347.33,
ORD_000213,CUST_07329,REST_0219,2025-11-16 03:54:58.447894,Delivered,250.57,23.84,10,,Card,226.73,
ORD_000214,CUST_09593,REST_0220,2025-12-13 23:18:28.447894,Delivered,480.87,30.92,15,,Cash,449.95,
ORD_000215,CUST_02327,REST_0342,2025-11-02 21:45:15.447894,Cancelled,393.94,26.68,5,NEWUSER,Card,367.26,Restaurant Busy
ORD_000216,CUST_02802,REST_0170,2025-12-26 22:31:06.447894,Cancelled,86.89,38.26,5,NEWUSER,Wallet,48.63,Customer Cancelled
ORD_000217,CUST_05553,REST_0413,2026-01-01 19:13:48.447894,Delivered,476.81,44.45,10,,Card,432.36,
ORD_000218,CUST_02035,REST_0080,2025-11-04 22:51:02.447894,Delivered,300.61,26.67,0,,Card,273.94,
ORD_000219,CUST_07454,REST_0419,2025-10-20 07:07:41.447894,Delivered,241.72,4.46,0,SAVE10,Card,237.26,
ORD_000220,CUST_00985,REST_0275,2025-11-27 17:49:51.447894,Cancelled,402.33,5.46,10,FREESHIP,Card,396.87,Item Unavailable
ORD_000221,CUST_04100,REST_0116,2026-01-01 15:08:30.447894,Cancelled,137.48,11.18,5,NEWUSER,Wallet,126.29999999999998,Customer Cancelled
ORD_000222,CUST_06464,REST_0094,2025-12-15 09:15:15.447894,Delivered,480.35,43.04,5,FREESHIP,Card,437.31,
ORD_000223,CUST_01076,REST_0463,2025-10-25 00:52:59.447894,Delivered,108.18,28.99,10,SAVE10,Cash,79.19000000000001,
ORD_000224,CUST_01024,REST_0069,2025-12-19 08:50:50.447894,Delivered,168.97,18.83,0,FREESHIP,Wallet,150.14,
ORD_000225,CUST_03898,REST_0287,2025-11-10 01:59:09.447894,Delivered,447.85,18.12,5,SAVE10,Card,429.73,
ORD_000226,CUST_06971,REST_0171,2025-11-16 16:25:52.447894,Delivered,315.92,3.06,15,NEWUSER,Wallet,312.86,
ORD_000227,CUST_08472,REST_0095,2025-11-20 12:15:45.447894,Delivered,431.62,13.91,15,SAVE10,Wallet,417.71,
ORD_000228,CUST_01112,REST_0457,2025-11-29 20:04:31.447894,Delivered,123.69,18.0,5,FREESHIP,Wallet,105.69,
ORD_000229,CUST_09376,REST_0461,2025-12-28 23:40:26.447894,Delivered,407.78,4.29,0,,Wallet,403.48999999999995,
ORD_000230,CUST_05081,REST_0491,2025-12-30 14:36:16.447894,Delivered,113.84,20.82,10,FREESHIP,Card,93.02000000000001,
ORD_000231,CUST_07982,REST_0149,2025-11-10 00:05:22.447894,In Progress,379.31,19.44,15,NEWUSER,Wallet,359.87,
ORD_000232,CUST_02076,REST_0366,2025-11-24 01:40:58.447894,Delivered,102.64,47.57,10,FREESHIP,Card,55.07,
ORD_000233,CUST_03943,REST_0223,2026-01-03 00:05:29.447894,Cancelled,191.2,23.68,0,NEWUSER,Card,167.51999999999998,Rider Unavailable
ORD_000234,CUST_00272,REST_0193,2025-10-17 09:21:41.447894,Delivered,253.82,32.95,10,SAVE10,Card,220.87,
ORD_000235,CUST_09316,REST_0233,2025-11-26 03:33:59.447894,Delivered,461.85,43.96,5,,Card,417.89000000000004,
ORD_000236,CUST_09420,REST_0205,2025-12-06 07:24:44.447894,Cancelled,373.91,44.19,0,FREESHIP,Card,329.72,Item Unavailable
ORD_000237,CUST_00190,REST_0162,2025-10-12 16:43:01.447894,In Progress,162.43,30.93,0,SAVE10,Cash,131.5,
ORD_000238,CUST_08738,REST_0445,2025-11-16 06:43:11.447894,Delivered,239.83,26.03,0,,Card,213.8,
ORD_000239,CUST_04015,REST_0036,2025-10-11 15:12:24.447894,Delivered,194.52,16.04,0,,Cash,178.48000000000002,
ORD_000240,CUST_08143,REST_0464,2025-11-05 20:30:22.447894,Delivered,471.73,22.61,0,FREESHIP,Card,449.12,
ORD_000241,CUST_04944,REST_0458,2025-11-07 20:48:54.447894,Delivered,112.08,3.71,0,FREESHIP,Card,108.37,
ORD_000242,CUST_04867,REST_0230,2025-10-14 15:34:22.447894,Delivered,460.37,8.21,10,SAVE10,Wallet,452.16,
ORD_000243,CUST_00769,REST_0041,2025-10-31 11:12:25.447894,Delivered,419.09,18.71,5,,Card,400.38,
ORD_000244,CUST_05167,REST_0162,2025-12-18 00:50:00.447894,Delivered,90.49,1.16,5,FREESHIP,Card,89.33,
ORD_000245,CUST_09203,REST_0153,2025-12-07 18:53:15.447894,In Progress,158.38,35.8,15,SAVE10,Card,122.58,
ORD_000246,CUST_07590,REST_0441,2025-12-26 00:22:48.447894,Cancelled,363.9,29.43,5,FREESHIP,Wallet,334.46999999999997,Rider Unavailable
ORD_000247,CUST_04799,REST_0321,2025-10-26 16:08:34.447894,Delivered,362.43,42.77,0,NEWUSER,Wallet,319.66,
ORD_000248,CUST_00465,REST_0076,2025-11-18 20:29:01.447894,Delivered,139.83,8.37,15,,Card,131.46,
ORD_000249,CUST_02601,REST_0380,2025-12-01 05:28:02.447894,Cancelled,327.79,46.61,0,,Card,281.18,Restaurant Busy
ORD_000250,CUST_00917,REST_0251,2025-10-15 17:27:11.447894,Delivered,353.11,45.09,5,SAVE10,Wallet,308.02,
ORD_000251,CUST_09645,REST_0278,2025-12-26 06:25:32.447894,Delivered,63.85,26.88,15,,Card,36.97,
ORD_000252,CUST_06127,REST_0188,2025-12-22 03:17:38.447894,Delivered,209.05,18.34,5,FREESHIP,Wallet,190.71,
ORD_000253,CUST_07152,REST_0438,2025-12-01 10:09:36.447894,Cancelled,455.92,43.3,10,NEWUSER,Card,412.62,Rider Unavailable
ORD_000254,CUST_00066,REST_0377,2025-11-03 11:55:05.447894,Delivered,453.23,47.05,0,,Card,406.18,
ORD_000255,CUST_09918,REST_0278,2025-10-18 18:27:50.447894,Delivered,341.06,8.09,10,NEWUSER,Card,332.97,
ORD_000256,CUST_09692,REST_0189,2025-11-10 07:31:31.447894,Delivered,336.77,28.91,15,NEWUSER,Card,307.85999999999996,
ORD_000257,CUST_01905,REST_0126,2025-11-23 04:17:44.447894,Delivered,432.04,25.15,0,SAVE10,Card,406.89000000000004,
ORD_000258,CUST_07194,REST_0240,2025-12-30 11:54:27.447894,In Progress,190.81,26.82,0,NEWUSER,Cash,163.99,
ORD_000259,CUST_04572,REST_0194,2025-10-25 00:30:46.447894,Delivered,53.34,3.46,5,SAVE10,Card,49.88,
ORD_000260,CUST_06717,REST_0429,2025-10-16 18:18:28.447894,Delivered,427.8,19.09,5,FREESHIP,Cash,408.71000000000004,
ORD_000261,CUST_09079,REST_0200,2025-12-09 21:32:05.447894,Delivered,176.73,7.45,0,SAVE10,Card,169.28,
ORD_000262,CUST_06974,REST_0225,2025-10-18 22:16:04.447894,Delivered,346.2,43.61,15,FREESHIP,Wallet,302.59,
ORD_000263,CUST_03809,REST_0069,2025-10-08 10:34:01.447894,Delivered,259.44,22.7,10,,Card,236.74,
ORD_000264,CUST_07566,REST_0192,2025-10-22 22:42:19.447894,In Progress,98.05,41.87,5,NEWUSER,Card,56.18,
ORD_000265,CUST_07862,REST_0010,2025-12-01 07:04:03.447894,Delivered,226.65,10.87,10,SAVE10,Wallet,215.78,
ORD_000266,CUST_01961,REST_0451,2025-10-22 17:13:05.447894,Delivered,153.38,43.22,5,FREESHIP,Wallet,110.16,
ORD_000267,CUST_02748,REST_0267,2025-12-09 12:06:04.447894,Delivered,33.88,6.97,0,FREESHIP,Wallet,26.910000000000004,
ORD_000268,CUST_00044,REST_0246,2025-10-12 08:37:01.447894,Delivered,276.24,7.71,5,,Card,268.53000000000003,
ORD_000269,CUST_03843,REST_0478,2025-12-18 12:35:58.447894,Delivered,295.11,49.39,0,SAVE10,Wallet,245.72000000000003,
ORD_000270,CUST_04706,REST_0412,2025-10-17 07:13:07.447894,Delivered,173.79,1.44,5,FREESHIP,Wallet,172.35,
ORD_000271,CUST_01889,REST_0261,2025-11-19 21:29:04.447894,Delivered,168.27,1.58,5,NEWUSER,Wallet,166.69,
ORD_000272,CUST_03899,REST_0012,2025-10-25 20:40:28.447894,Cancelled,240.08,5.26,10,FREESHIP,Card,234.82000000000002,Customer Cancelled
ORD_000273,CUST_05884,REST_0044,2025-12-08 07:03:14.447894,Delivered,320.32,9.45,0,FREESHIP,Wallet,310.87,
ORD_000274,CUST_08912,REST_0109,2026-01-02 22:44:23.447894,Delivered,485.21,3.42,10,,Card,481.78999999999996,
ORD_000275,CUST_00691,REST_0349,2025-11-13 19:42:18.447894,Delivered,254.55,47.53,0,NEWUSER,Card,207.02,
ORD_000276,CUST_06843,REST_0090,2025-11-18 09:10:15.447894,Delivered,468.78,15.08,5,SAVE10,Wallet,453.7,
ORD_000277,CUST_08302,REST_0477,2025-12-04 07:35:19.447894,Cancelled,488.23,48.27,10,NEWUSER,Card,439.96000000000004,Rider Unavailable
ORD_000278,CUST_04559,REST_0285,2025-12-20 20:30:22.447894,Delivered,315.89,43.82,0,NEWUSER,Card,272.07,
ORD_000279,CUST_08707,REST_0462,2025-11-01 00:31:29.447894,Delivered,293.49,38.27,5,,Cash,255.22,
ORD_000280,CUST_07721,REST_0292,2025-12-07 04:40:20.447894,Delivered,58.32,1.35,10,SAVE10,Cash,56.97,
ORD_000281,CUST_08829,REST_0291,2025-12-23 09:00:45.447894,Delivered,134.91,36.37,10,NEWUSER,Card,98.53999999999999,
ORD_000282,CUST_03329,REST_0369,2025-10-28 13:25:21.447894,Delivered,499.14,18.87,15,SAVE10,Wallet,480.27,
ORD_000283,CUST_05313,REST_0264,2025-12-15 19:27:45.447894,Cancelled,380.66,43.76,0,SAVE10,Cash,336.90000000000003,Payment Failed
ORD_000284,CUST_00627,REST_0272,2025-11-13 17:18:09.447894,Delivered,343.95,27.61,5,FREESHIP,Wallet,316.34,
ORD_000285,CUST_00070,REST_0299,2025-12-20 06:19:58.447894,Delivered,296.33,11.63,15,,Wallet,284.7,
ORD_000286,CUST_07550,REST_0069,2025-10-10 01:16:49.447894,Delivered,350.92,30.32,0,,Cash,320.6,
ORD_000287,CUST_05614,REST_0144,2026-01-05 04:26:41.447894,Delivered,349.95,26.54,5,,Wallet,323.40999999999997,
ORD_000288,CUST_04320,REST_0056,2025-12-24 21:05:47.447894,Delivered,134.12,34.61,15,FREESHIP,Wallet,99.51,
ORD_000289,CUST_05962,REST_0041,2025-11-22 22:27:22.447894,Delivered,398.84,12.68,5,FREESHIP,Card,386.15999999999997,
ORD_000290,CUST_03978,REST_0077,2025-12-04 17:24:36.447894,Delivered,248.68,49.49,5,SAVE10,Wallet,199.19,
ORD_000291,CUST_07501,REST_0008,2025-10-17 18:28:28.447894,Delivered,359.73,33.47,10,SAVE10,Wallet,326.26,
ORD_000292,CUST_08060,REST_0310,2025-12-25 09:12:28.447894,In Progress,193.33,19.29,10,,Wallet,174.04000000000002,
ORD_000293,CUST_06785,REST_0090,2025-11-06 08:02:29.447894,Cancelled,301.39,29.47,10,SAVE10,Card,271.91999999999996,Rider Unavailable
ORD_000294,CUST_01635,REST_0376,2025-10-18 11:43:34.447894,Delivered,375.53,20.39,10,,Wallet,355.14,
ORD_000295,CUST_02544,REST_0389,2025-12-24 21:49:07.447894,Delivered,317.53,43.31,10,,Wallet,274.21999999999997,
ORD_000296,CUST_07354,REST_0265,2025-12-21 07:38:00.447894,Delivered,327.67,47.04,0,,Card,280.63,
ORD_000297,CUST_00769,REST_0486,2025-10-25 21:33:36.447894,Cancelled,117.06,45.44,10,NEWUSER,Wallet,71.62,Item Unavailable
ORD_000298,CUST_05765,REST_0194,2025-11-27 17:47:02.447894,Delivered,267.77,21.41,5,SAVE10,Card,246.35999999999999,
ORD_000299,CUST_02604,REST_0071,2025-11-02 11:16:19.447894,Delivered,158.93,10.88,15,NEWUSER,Wallet,148.05,
ORD_000300,CUST_00992,REST_0286,2025-12-02 19:11:17.447894,Delivered,204.0,30.29,5,SAVE10,Card,173.71,
ORD_000301,CUST_09921,REST_0337,2025-12-11 17:00:00.447894,Delivered,406.86,28.13,10,NEWUSER,Wallet,378.73,
ORD_000302,CUST_09722,REST_0108,2025-11-03 21:24:24.447894,In Progress,52.4,3.2,0,SAVE10,Cash,49.199999999999996,
ORD_000303,CUST_00489,REST_0095,2025-11-11 23:37:25.447894,Cancelled,151.0,42.53,5,NEWUSER,Card,108.47,Customer Cancelled
ORD_000304,CUST_08180,REST_0321,2025-11-17 10:30:32.447894,In Progress,400.91,1.88,10,FREESHIP,Cash,399.03000000000003,
ORD_000305,CUST_04153,REST_0476,2025-10-30 08:24:47.447894,Delivered,427.78,1.78,5,FREESHIP,Card,426.0,
ORD_000306,CUST_00512,REST_0286,2026-01-01 06:11:46.447894,Delivered,130.1,36.73,15,,Card,93.37,
ORD_000307,CUST_05698,REST_0303,2025-10-18 22:10:08.447894,Delivered,107.67,47.18,5,,Wallet,60.49,
ORD_000308,CUST_00735,REST_0351,2025-12-01 08:34:00.447894,Delivered,405.66,34.91,0,SAVE10,Wallet,370.75,
ORD_000309,CUST_05679,REST_0344,2025-10-30 17:50:24.447894,Delivered,367.15,39.13,15,FREESHIP,Card,328.02,
ORD_000310,CUST_03310,REST_0415,2025-12-25 08:35:10.447894,Cancelled,294.7,45.86,10,,Card,248.83999999999997,Item Unavailable
ORD_000311,CUST_08563,REST_0444,2025-12-04 03:46:07.447894,Delivered,245.26,16.28,0,SAVE10,Wallet,228.98,
ORD_000312,CUST_04702,REST_0245,2025-12-12 09:33:10.447894,Delivered,441.38,30.76,15,,Card,410.62,
ORD_000313,CUST_01860,REST_0075,2025-10-26 12:10:44.447894,Delivered,161.29,17.94,10,FREESHIP,Cash,143.35,
ORD_000314,CUST_07720,REST_0362,2025-11-05 13:47:57.447894,Delivered,334.35,39.37,5,,Card,294.98,
ORD_000315,CUST_00917,REST_0336,2026-01-04 23:34:00.447894,Delivered,467.1,39.83,15,,Wallet,427.27000000000004,
ORD_000316,CUST_06910,REST_0137,2025-12-01 11:33:05.447894,In Progress,110.81,24.31,15,NEWUSER,Card,86.5,
ORD_000317,CUST_07265,REST_0222,2025-11-19 14:24:19.447894,Delivered,120.81,38.41,15,NEWUSER,Wallet,82.4,
ORD_000318,CUST_06682,REST_0204,2025-12-08 13:35:26.447894,Delivered,85.81,19.46,5,,Cash,66.35,
ORD_000319,CUST_02663,REST_0438,2025-12-18 03:24:49.447894,Delivered,155.5,34.02,15,,Wallet,121.47999999999999,
ORD_000320,CUST_04693,REST_0495,2025-10-12 17:02:44.447894,Delivered,297.36,15.63,0,NEWUSER,Card,281.73,
ORD_000321,CUST_09430,REST_0061,2025-11-25 03:56:18.447894,Delivered,184.8,6.27,15,FREESHIP,Card,178.53,
ORD_000322,CUST_01336,REST_0448,2025-12-15 00:35:19.447894,Delivered,292.88,41.3,0,NEWUSER,Card,251.57999999999998,
ORD_000323,CUST_05051,REST_0464,2025-12-12 04:43:46.447894,Delivered,257.02,1.66,10,SAVE10,Card,255.35999999999999,
ORD_000324,CUST_00762,REST_0353,2025-11-27 11:34:16.447894,Delivered,279.54,23.97,10,SAVE10,Wallet,255.57000000000002,
ORD_000325,CUST_02132,REST_0262,2025-11-25 06:39:54.447894,Delivered,477.4,47.81,10,,Card,429.59,
ORD_000326,CUST_04815,REST_0301,2025-11-17 16:24:30.447894,Delivered,127.28,0.05,5,SAVE10,Card,127.23,
ORD_000327,CUST_09141,REST_0065,2025-11-08 05:17:17.447894,Delivered,345.21,46.76,5,SAVE10,Wallet,298.45,
ORD_000328,CUST_00302,REST_0461,2025-11-12 23:01:42.447894,Delivered,253.19,4.46,10,NEWUSER,Card,248.73,
ORD_000329,CUST_07741,REST_0037,2026-01-01 11:52:57.447894,Delivered,349.39,28.68,5,SAVE10,Cash,320.71,
ORD_000330,CUST_03695,REST_0483,2025-11-14 03:27:04.447894,Cancelled,311.13,21.98,0,FREESHIP,Cash,289.15,Restaurant Busy
ORD_000331,CUST_02702,REST_0492,2025-10-30 09:34:25.447894,Delivered,385.47,9.86,15,NEWUSER,Card,375.61,
ORD_000332,CUST_09668,REST_0346,2025-12-01 14:37:57.447894,Delivered,280.86,35.51,5,FREESHIP,Wallet,245.35000000000002,
ORD_000333,CUST_08806,REST_0234,2025-10-09 05:05:14.447894,Delivered,359.83,14.69,5,SAVE10,Card,345.14,
ORD_000334,CUST_06215,REST_0201,2025-12-13 20:07:15.447894,Delivered,375.58,37.31,0,NEWUSER,Card,338.27,
ORD_000335,CUST_05645,REST_0401,2025-11-11 05:57:13.447894,Delivered,113.7,19.7,0,SAVE10,Card,94.0,
ORD_000336,CUST_05521,REST_0102,2025-11-29 19:54:15.447894,Delivered,464.71,2.13,5,SAVE10,Cash,462.58,
ORD_000337,CUST_00669,REST_0110,2025-10-22 08:32:12.447894,Delivered,370.55,21.55,10,FREESHIP,Card,349.0,
ORD_000338,CUST_02129,REST_0483,2025-12-07 00:46:29.447894,Delivered,75.49,32.62,15,SAVE10,Card,42.87,
ORD_000339,CUST_06739,REST_0409,2025-12-19 06:59:05.447894,Delivered,434.61,6.1,10,,Wallet,428.51,
ORD_000340,CUST_00218,REST_0050,2025-11-23 07:21:10.447894,Delivered,119.65,41.22,15,SAVE10,Cash,78.43,
ORD_000341,CUST_08941,REST_0379,2025-11-20 12:22:34.447894,Delivered,305.6,30.14,0,NEWUSER,Wallet,275.46000000000004,
ORD_000342,CUST_04221,REST_0327,2025-12-01 11:22:40.447894,Delivered,177.17,45.24,15,NEWUSER,Card,131.92999999999998,
ORD_000343,CUST_08393,REST_0489,2025-12-05 11:53:50.447894,Delivered,300.61,45.95,15,,Card,254.66000000000003,
ORD_000344,CUST_02622,REST_0367,2025-12-13 08:07:16.447894,Cancelled,447.43,48.28,5,FREESHIP,Wallet,399.15,Restaurant Busy
ORD_000345,CUST_05140,REST_0287,2025-10-28 00:40:06.447894,Delivered,448.62,21.55,5,FREESHIP,Wallet,427.07,
ORD_000346,CUST_00722,REST_0160,2025-12-25 14:10:09.447894,Delivered,399.44,16.72,10,SAVE10,Wallet,382.72,
ORD_000347,CUST_09144,REST_0371,2025-10-11 00:48:16.447894,Delivered,412.92,42.46,10,SAVE10,Wallet,370.46000000000004,
ORD_000348,CUST_01882,REST_0304,2025-11-18 03:01:35.447894,Delivered,268.63,33.27,15,SAVE10,Wallet,235.35999999999999,
ORD_000349,CUST_01433,REST_0211,2025-12-08 04:23:56.447894,Cancelled,438.14,18.04,0,FREESHIP,Cash,420.09999999999997,Customer Cancelled
ORD_000350,CUST_05182,REST_0499,2025-11-29 22:05:53.447894,Delivered,249.52,44.75,5,SAVE10,Card,204.77,
ORD_000351,CUST_02321,REST_0145,2025-10-24 09:40:34.447894,Delivered,127.92,12.86,10,NEWUSER,Wallet,115.06,
ORD_000352,CUST_06951,REST_0189,2025-10-15 16:48:16.447894,Delivered,452.04,45.5,0,FREESHIP,Card,406.54,
ORD_000353,CUST_09969,REST_0185,2025-10-26 07:44:34.447894,Delivered,245.99,40.09,10,,Wallet,205.9,
ORD_000354,CUST_07178,REST_0313,2025-10-23 04:25:17.447894,Delivered,312.37,20.61,0,,Wallet,291.76,
ORD_000355,CUST_08891,REST_0454,2025-11-28 11:57:26.447894,Delivered,324.45,17.89,10,FREESHIP,Card,306.56,
ORD_000356,CUST_00622,REST_0473,2025-11-05 22:00:43.447894,Delivered,68.67,44.14,10,NEWUSER,Card,24.53,
ORD_000357,CUST_00460,REST_0249,2025-10-08 17:56:56.447894,Delivered,196.37,24.26,0,NEWUSER,Wallet,172.11,
ORD_000358,CUST_09277,REST_0161,2025-11-18 12:01:36.447894,Delivered,198.63,38.36,0,SAVE10,Wallet,160.26999999999998,
ORD_000359,CUST_07226,REST_0147,2025-12-27 03:51:15.447894,Delivered,366.86,32.25,5,FREESHIP,Wallet,334.61,
ORD_000360,CUST_08492,REST_0271,2025-10-11 04:09:40.447894,Delivered,348.3,8.86,5,FREESHIP,Card,339.44,
ORD_000361,CUST_09468,REST_0163,2025-11-06 17:09:23.447894,Delivered,494.79,45.09,0,,Wallet,449.70000000000005,
ORD_000362,CUST_09623,REST_0177,2025-11-19 23:39:37.447894,Delivered,373.6,30.95,0,NEWUSER,Wallet,342.65000000000003,
ORD_000363,CUST_08142,REST_0480,2025-11-18 01:44:30.447894,Delivered,134.68,16.3,5,,Wallet,118.38000000000001,
ORD_000364,CUST_05376,REST_0230,2025-11-02 23:46:20.447894,Cancelled,192.5,18.06,0,FREESHIP,Wallet,174.44,Customer Cancelled
ORD_000365,CUST_03453,REST_0164,2025-10-17 22:14:05.447894,Delivered,108.52,11.81,10,FREESHIP,Card,96.71,
ORD_000366,CUST_07313,REST_0224,2025-11-06 07:41:20.447894,Delivered,435.14,29.41,0,FREESHIP,Wallet,405.72999999999996,
ORD_000367,CUST_05926,REST_0224,2025-11-01 06:07:11.447894,Delivered,427.57,9.36,15,SAVE10,Card,418.21,
ORD_000368,CUST_01822,REST_0232,2025-12-24 21:54:03.447894,Delivered,459.39,18.05,0,NEWUSER,Wallet,441.34,
ORD_000369,CUST_06432,REST_0054,2025-10-24 13:39:43.447894,Delivered,340.08,46.98,5,SAVE10,Wallet,293.09999999999997,
ORD_000370,CUST_00989,REST_0036,2025-11-16 12:36:28.447894,Cancelled,156.37,2.2,15,,Card,154.17000000000002,Customer Cancelled
ORD_000371,CUST_08406,REST_0053,2025-10-14 04:06:22.447894,Delivered,451.44,36.05,15,FREESHIP,Wallet,415.39,
ORD_000372,CUST_00532,REST_0188,2025-12-17 04:02:32.447894,Delivered,158.17,6.73,0,FREESHIP,Card,151.44,
ORD_000373,CUST_02918,REST_0482,2025-11-10 17:22:19.447894,Delivered,210.52,18.1,0,FREESHIP,Card,192.42000000000002,
ORD_000374,CUST_06886,REST_0074,2025-10-20 23:41:59.447894,Delivered,40.28,28.68,15,FREESHIP,Card,11.600000000000001,
ORD_000375,CUST_03620,REST_0300,2025-11-28 13:48:49.447894,In Progress,301.66,49.15,5,NEWUSER,Card,252.51000000000002,
ORD_000376,CUST_06565,REST_0289,2025-10-27 01:02:29.447894,Cancelled,234.72,16.01,5,SAVE10,Cash,218.71,Customer Cancelled
ORD_000377,CUST_03061,REST_0428,2025-10-22 00:45:08.447894,Delivered,334.51,9.56,5,SAVE10,Wallet,324.95,
ORD_000378,CUST_09801,REST_0311,2025-10-20 23:05:39.447894,Delivered,484.93,31.29,15,FREESHIP,Card,453.64,
ORD_000379,CUST_02525,REST_0458,2025-11-17 20:38:58.447894,Delivered,56.92,23.78,10,SAVE10,Card,33.14,
ORD_000380,CUST_00690,REST_0044,2026-01-02 16:32:35.447894,Delivered,73.0,13.03,10,FREESHIP,Card,59.97,
ORD_000381,CUST_01101,REST_0051,2025-12-11 11:06:24.447894,Cancelled,295.14,36.6,15,NEWUSER,Card,258.53999999999996,Item Unavailable
ORD_000382,CUST_08311,REST_0099,2025-12-30 01:04:59.447894,In Progress,499.01,38.84,15,,Cash,460.16999999999996,
ORD_000383,CUST_05302,REST_0342,2025-12-17 22:57:19.447894,Delivered,165.36,36.64,0,NEWUSER,Card,128.72000000000003,
ORD_000384,CUST_08698,REST_0051,2025-10-20 19:52:02.447894,Delivered,282.13,41.7,15,SAVE10,Card,240.43,
ORD_000385,CUST_07818,REST_0471,2025-10-26 05:28:05.447894,Delivered,125.74,33.97,5,SAVE10,Wallet,91.77,
ORD_000386,CUST_02201,REST_0135,2025-10-14 06:22:20.447894,Cancelled,278.98,34.18,0,SAVE10,Card,244.8,Item Unavailable
ORD_000387,CUST_09234,REST_0213,2025-11-29 00:50:07.447894,Delivered,116.18,22.2,10,FREESHIP,Card,93.98,
ORD_000388,CUST_00497,REST_0385,2025-11-14 16:00:43.447894,In Progress,113.25,28.97,10,SAVE10,Card,84.28,
ORD_000389,CUST_04175,REST_0141,2025-11-11 22:23:57.447894,Delivered,189.18,34.1,0,FREESHIP,Card,155.08,
ORD_000390,CUST_08251,REST_0457,2025-11-24 06:08:21.447894,Delivered,471.62,26.01,10,SAVE10,Cash,445.61,
ORD_000391,CUST_05531,REST_0304,2025-11-01 15:10:48.447894,Delivered,339.94,34.4,5,SAVE10,Card,305.54,
ORD_000392,CUST_06970,REST_0383,2025-12-02 19:06:14.447894,Delivered,204.69,44.17,5,FREESHIP,Cash,160.51999999999998,
ORD_000393,CUST_01654,REST_0114,2025-12-21 15:52:25.447894,Delivered,330.18,21.39,10,,Wallet,308.79,
ORD_000394,CUST_07247,REST_0239,2025-11-30 18:11:52.447894,Delivered,123.76,22.06,5,NEWUSER,Cash,101.7,
ORD_000395,CUST_09899,REST_0340,2025-10-14 18:31:39.447894,Delivered,329.61,38.85,5,,Wallet,290.76,
ORD_000396,CUST_00244,REST_0175,2025-12-19 01:24:37.447894,In Progress,462.52,15.79,0,FREESHIP,Card,446.72999999999996,
ORD_000397,CUST_02256,REST_0047,2025-12-08 13:17:23.447894,Delivered,470.36,3.85,10,SAVE10,Card,466.51,
ORD_000398,CUST_07000,REST_0266,2025-12-29 07:33:56.447894,Delivered,305.65,19.12,15,SAVE10,Card,286.53,
ORD_000399,CUST_09867,REST_0026,2025-10-11 23:28:58.447894,Delivered,443.41,25.69,5,,Card,417.72,
ORD_000400,CUST_06744,REST_0050,2026-01-04 20:34:46.447894,Delivered,212.04,13.95,0,NEWUSER,Card,198.09,
ORD_000401,CUST_02693,REST_0431,2025-11-29 00:38:47.447894,Delivered,446.22,33.7,15,FREESHIP,Cash,412.52000000000004,
ORD_000402,CUST_06074,REST_0428,2025-11-05 09:06:22.447894,In Progress,187.06,26.88,0,,Card,160.18,
ORD_000403,CUST_08231,REST_0129,2025-12-27 15:21:02.447894,Delivered,360.47,14.99,5,,Wallet,345.48,
ORD_000404,CUST_03248,REST_0365,2025-11-10 00:34:40.447894,Delivered,461.89,8.57,15,,Cash,453.32,
ORD_000405,CUST_06622,REST_0319,2025-12-01 10:54:14.447894,In Progress,295.56,36.63,10,SAVE10,Card,258.93,
ORD_000406,CUST_01616,REST_0145,2025-12-18 19:31:38.447894,Delivered,159.05,0.05,15,,Card,159.0,
ORD_000407,CUST_00020,REST_0145,2025-12-11 13:36:02.447894,Delivered,358.03,18.31,5,NEWUSER,Card,339.71999999999997,
ORD_000408,CUST_00221,REST_0167,2025-10-28 20:03:33.447894,In Progress,83.0,15.69,5,SAVE10,Wallet,67.31,
ORD_000409,CUST_03772,REST_0043,2025-12-26 10:25:12.447894,Delivered,192.5,6.1,0,SAVE10,Wallet,186.4,
ORD_000410,CUST_07322,REST_0460,2025-11-07 10:37:08.447894,Delivered,451.06,48.1,0,FREESHIP,Card,402.96,
ORD_000411,CUST_06607,REST_0041,2025-11-05 19:51:05.447894,Delivered,376.4,16.43,0,FREESHIP,Wallet,359.96999999999997,
